BIBID,apiurl,FILENAME,TITLE,CREATOR,LANGUAGE,SUBJECTS,PLACE,FORMAT,BIOGRAPHICAL/HISTORICAL NOTE,SUMMARY,DATE_DISPLAY,DATE_SORT,DATE_raw,FORMAT_EXTENT,CALLNUMBER,ARCHIVAL_COLLECTION,CATALOG_LINK,CONTRIBUTING_INSTITUTION,OA_POLICY,DISCLAIMER_STMT,STANDARDIZED_RIGHTS,piction_INTERNALNOTES,piction_PROJECT,DCMIType
703093,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997030938805867&view=full&expand=None&apikey=xxxx,"Case R 1833.31,The forest city, no.6 pg.96, Meriwether Lewis.tif","The forest city; a portfolio of official photographic views of the universal exposition, St. Louis, 1904, commemorating the acquisition of the Louisiana territory ... Introduction and descriptions by Walter B. Stevens","Stevens, Walter B (Walter Barlow), 1848-1939",English,,,,,,,,,"2 p. l., [480] p. of illus. 29 x 35 cm",spcl Case folio R 1833 .31 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma703093,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
178833,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=991788338805867&view=full&expand=None&apikey=xxxx,"Greenlee MS 425 (Vault, folio), Geographia historica da Capitania de Minas Geraes.tif",Geographia historica da Capitania de Minas Geraes [manuscript]  [1779?],,Portuguese,"Cities and towns|Manuscripts, Portuguese",Brazil--Minas Gerais|Minas Gerais (Brazil),,,"In his opening section, the author describes the geographical location of Minas, and a brief history of its settlement, beginning in 1554 when the capital, Sao Paulo, was established, and later, as the ""Paulistas"" and the ""sertoes"" rushed to exploit the gold and diamond mines of the region. With the establishment on April 8, 1711 of Ribeirao do Carmo (present-day Mariana) by Antonio Albuquerque Coelho de Carvalho, first governor and captain-general of Minas Gerais, development of the area began in earnest: the founding of Villa Rica (Ouro Preto) followed on July 8, 1711, and Villa Real (Sabará) on July 16, 1711.  The religious, educational, and government institutions in these and other cites--including Paracatú, São Romaõ, Villa Nova da Rainha, Papagayo (Curvelho), and Pitanguy--are listed, as are the names of current officials and their salaries.  The author also gives details about the climate, geography, nearby villages, and army units assigned to the region.  Text is illustrated with 15 tables of statistics listing the salaries of various government and ecclesiastical positions in each town for the year 1778.",1554-1778,1554/1778,5,"[34] leaves, bound ; 22 cm",Greenlee MS 425,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma178833,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
550664,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=995506648805867&view=full&expand=None&apikey=xxxx,"C 07 .58 vol.1 No.2 (Nov.1842) Midnight Cry, pg.1.tif",The Midnight cry!,,English,Religion|Millerite movement,,,,,,,,v. ; 35 cm,gen folio C 07 .58 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma550664,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
550664,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=995506648805867&view=full&expand=None&apikey=xxxx,"C 07 .58 vol.1 No.2 (Nov.1842) Midnight Cry, pg.2.tif",The Midnight cry!,,English,Religion|Millerite movement,,,,,,,,v. ; 35 cm,gen folio C 07 .58 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma550664,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
550664,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=995506648805867&view=full&expand=None&apikey=xxxx,"C 07 .58 vol.1 No.2 (Nov.1842) Midnight Cry, pg.3.tif",The Midnight cry!,,English,Religion|Millerite movement,,,,,,,,v. ; 35 cm,gen folio C 07 .58 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma550664,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
550664,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=995506648805867&view=full&expand=None&apikey=xxxx,"C 07 .58 vol.1 No.2 (Nov.1842) Midnight Cry, pg.4.tif",The Midnight cry!,,English,Religion|Millerite movement,,,,,,,,v. ; 35 cm,gen folio C 07 .58 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma550664,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
543861,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=995438618805867&view=full&expand=None&apikey=xxxx,"G 1001 .57, Die Weltkarte des Idrisi, Cover.tif",Mappaemundi : die ältesten Weltkarten / herausgegeben und erläutert von dr. Konrad Miller,"Miller, Konrad, 1844-1933",German,"Early maps|World maps, Manuscript",,,,,,,,"6 v. : ill., maps (part fold.) ; 30 cm",gen folio G 1001 .57 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma543861,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
851723,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998517238805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 .S25 ser. 1 v. 5, No.15, Lettre contenant le recit de la conversion, and les principales vertus.tif","Lettre contenant le récit de la conversion, & les principales vertus, tant intérieures qu'extérieures, d'un pieux solitaire, mort le vingt quatre juillet, mil sept cens cinquante-quatre : et la réponse du respectable théologien à qui elle est adressée",,French,Convulsionaries|Conversion,France,,,,,,,"110 p., [1] leaf of plates : port ; 15 cm bound to 19 cm",,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma851723,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
858210,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998582108805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 1 v. 30, Pieces Historiques-No.1.tif","Memoire sur la vie de Monsieur l'abbé Gédoyn, chanoine de la sainte chapelle de Paris, abbé commendataire de Notre-Dame de Baugency, de l'Académie françoise, & de celle des inscriptions & belles-lettres","Bachaumont, Louis Petit de, 1690-1771",French,"Clergy|Authors, French",France,,,,,,,21 p. ; 17 cm bound to 20 cm,spcl Case folio BX4060.A1 .S25 ser. 1 v. 30 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma858210,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
853875,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998538758805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 13, No. 15,  Oraison funebre de tres-haut, pg.1.tif","Oraison funebre de très-haut, très-puissant et très-excellent prince, Monseigneur Louis dauphin : prononcée dans l'eglise collégiale de Beaupreau, 13 mardi 22 avril 1766 / par M. l'abbé Favereau, docteur en théologie, doyen des Mauges, & curé de Jallais en Anjou","Favereau, Pierre René",French,"Sermons, French|Censorship",France--Paris,,,,,,,43 p. ; 25 cm bound to 30 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma853875,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
853875,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998538758805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 13, No. 15,  Oraison funebre de tres-haut, pg.12-13.tif","Oraison funebre de très-haut, très-puissant et très-excellent prince, Monseigneur Louis dauphin : prononcée dans l'eglise collégiale de Beaupreau, 13 mardi 22 avril 1766 / par M. l'abbé Favereau, docteur en théologie, doyen des Mauges, & curé de Jallais en Anjou","Favereau, Pierre René",French,"Sermons, French|Censorship",France--Paris,,,,,,,43 p. ; 25 cm bound to 30 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma853875,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
853875,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998538758805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 13, No. 15,  Oraison funebre de tres-haut.tif","Oraison funebre de très-haut, très-puissant et très-excellent prince, Monseigneur Louis dauphin : prononcée dans l'eglise collégiale de Beaupreau, 13 mardi 22 avril 1766 / par M. l'abbé Favereau, docteur en théologie, doyen des Mauges, & curé de Jallais en Anjou","Favereau, Pierre René",French,"Sermons, French|Censorship",France--Paris,,,,,,,43 p. ; 25 cm bound to 30 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma853875,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
853875,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998538758805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 13, No. 15, FACSIM PRINT.tif","Oraison funebre de très-haut, très-puissant et très-excellent prince, Monseigneur Louis dauphin : prononcée dans l'eglise collégiale de Beaupreau, 13 mardi 22 avril 1766 / par M. l'abbé Favereau, docteur en théologie, doyen des Mauges, & curé de Jallais en Anjou","Favereau, Pierre René",French,"Sermons, French|Censorship",France--Paris,,,,,,,43 p. ; 25 cm bound to 30 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma853875,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
858200,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998582008805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 15, No. 5, Tableau historique des forfaits commis par Antoine Francois Derues-01.tif","Détails historiques et véritables des manœuvres abominables & des crimes atroces, commis de dessein prémédité, par Antoine-François Desrues, ci-devant marchand épicier, rue Saint-Victor, envers la dame Marie-Françoise Perrier, épouse du sieur Pierre-Étienne de Saint-Faust de Lamotte, écuyer de la grande écurie du roi, sieur de Grange-Flandre, Buisson-Souëf, Valprofonde, & autres lieux, & envers le sieur de Lamotte, son fils",,French,Poisoning|Trials (Murder),France,,,,,,,"8 p., [4] leaves of plates (3 folded) : ill. (engraving), port. (engraving) ; 29 cm bound to 30 cm",,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma858200,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
858200,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998582008805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 15, No. 5, Tableau historique des forfaits commis par Antoine Francois Derues-02.tif","Détails historiques et véritables des manœuvres abominables & des crimes atroces, commis de dessein prémédité, par Antoine-François Desrues, ci-devant marchand épicier, rue Saint-Victor, envers la dame Marie-Françoise Perrier, épouse du sieur Pierre-Étienne de Saint-Faust de Lamotte, écuyer de la grande écurie du roi, sieur de Grange-Flandre, Buisson-Souëf, Valprofonde, & autres lieux, & envers le sieur de Lamotte, son fils",,French,Poisoning|Trials (Murder),France,,,,,,,"8 p., [4] leaves of plates (3 folded) : ill. (engraving), port. (engraving) ; 29 cm bound to 30 cm",,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma858200,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
858200,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998582008805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 15, No. 5, Tableau historique des forfaits commis par Antoine Francois Derues-03.tif","Détails historiques et véritables des manœuvres abominables & des crimes atroces, commis de dessein prémédité, par Antoine-François Desrues, ci-devant marchand épicier, rue Saint-Victor, envers la dame Marie-Françoise Perrier, épouse du sieur Pierre-Étienne de Saint-Faust de Lamotte, écuyer de la grande écurie du roi, sieur de Grange-Flandre, Buisson-Souëf, Valprofonde, & autres lieux, & envers le sieur de Lamotte, son fils",,French,Poisoning|Trials (Murder),France,,,,,,,"8 p., [4] leaves of plates (3 folded) : ill. (engraving), port. (engraving) ; 29 cm bound to 30 cm",,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma858200,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
861337,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998613378805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 17, No. 20, Le trespas, obseques, pg.1.tif","Le trespas, obseques & enterrement de tres hault, trespuissant & tresmagnanime Francois, par la grace de Dieu roy de France, treschrestien, premier de ce nom, prince clement, pere des ars & sciences : les deux sermons funebres prono[n]cez esdictes obseques, l'ung a Nostre Dame de Paris, l'autre a Sainct Denys en France","Du Chastel, Pierre, -1552",French,"Funeral rites and ceremonies|Kings and rulers|Sermons, French",France,,,,,,,[100] p. ; 25 cm bound to 30 cm (4to),,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma861337,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
861337,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998613378805867&view=full&expand=None&apikey=xxxx,"Case BX4060.A1 S25 ser. 2 v. 17, No. 20, Le trespas, obseques, tp.tif","Le trespas, obseques & enterrement de tres hault, trespuissant & tresmagnanime Francois, par la grace de Dieu roy de France, treschrestien, premier de ce nom, prince clement, pere des ars & sciences : les deux sermons funebres prono[n]cez esdictes obseques, l'ung a Nostre Dame de Paris, l'autre a Sainct Denys en France","Du Chastel, Pierre, -1552",French,"Funeral rites and ceremonies|Kings and rulers|Sermons, French",France,,,,,,,[100] p. ; 25 cm bound to 30 cm (4to),,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma861337,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, .tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, A New Yankee Doodle.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, An Appeal for Maryland.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Brooklyn 13th Regiment.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Civil War Battle Scene.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Departure of the 69th Volunteers.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Franklin Hose Song.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
