BIBID,apiurl,FILENAME,TITLE,CREATOR,LANGUAGE,SUBJECTS,PLACE,FORMAT,BIOGRAPHICAL/HISTORICAL NOTE,SUMMARY,DATE_DISPLAY,DATE_SORT,DATE_raw,FORMAT_EXTENT,CALLNUMBER,ARCHIVAL_COLLECTION,CATALOG_LINK,CONTRIBUTING_INSTITUTION,OA_POLICY,DISCLAIMER_STMT,STANDARDIZED_RIGHTS,piction_INTERNALNOTES,piction_PROJECT,DCMIType
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 163.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 164.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 165.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 166.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 167.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 168.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 169.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 170.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 171.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 172.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 173.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 174.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 175.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 176.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 177.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 178.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 179.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 180.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 181.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 182.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 183.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 184.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 185.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 186.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
850115,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=998501158805867&view=full&expand=None&apikey=xxxx,case_gv1024_n49_1907b_ 187.tif,"Chicago to New York, New York to Chicago : South Bend to Indianapolis, Indianapolis to South Bend, Toledo to Detroit, Detroit to Toledo, Albany to Saratoga Springs, Saratoga Springs to Albany",,English,Automobile travel,Northeastern States,,,,1907,1907,9,"1 v. (unpaged) : chiefly ill., maps ; 23 cm",spcl Case GV1024 .N49 1907b 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma850115,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",No Copyright - United States,20190820; ,,Still image
